Episode,Kick_Speed,NN_start_speed,CRS_speed,location_of_patch,friction,Rewards,Stop_Distance
101,44.52,44.52,6.4,4.93,0.39,0,8.45
102,26.34,26.34,6.4,62.86,0.55,-36.08,25.94
103,40.29,40.29,6.4,29.13,0.48,-70.61,36.3
104,9.51,9.51,6.4,90.02,0.25,-35.99,25.92
105,21.89,21.89,6.4,84.5,0.57,-35.77,25.88
106,10.79,10.79,6.4,60.44,0.33,-35.77,25.88
107,42.96,42.96,6.4,89.17,0.47,-14.55,16.05
108,26.48,26.48,6.4,83.23,0.31,-35.06,25.74
109,28.09,28.09,6.4,28.97,0.53,-150.71,60.06
110,33.21,33.21,6.4,76.51,0.74,-35.07,25.75
111,29.25,29.25,6.4,3.38,0.39,-262.77,68.8
112,20.7,20.7,6.4,7.3,0.58,-335.36,78.49
113,41.89,41.89,6.4,91.68,0.5,-29.27,19.84
114,15.02,15.02,6.4,25.62,0.68,-35.73,25.87
115,21.71,21.71,6.4,52.16,0.53,-36.04,25.93
116,25.53,25.53,6.4,14.77,0.53,-270.31,69.33
117,9.45,9.45,6.4,74.68,0.37,-26.22,23.96
118,29.29,28.63,6.4,26.41,0.4,-179.76,57.51
119,27.71,27.71,6.4,29.0,0.49,-158.22,60.71
120,5.32,5.32,6.4,94.04,0.29,-35.93,25.91
121,22.19,22.19,6.4,92.13,0.23,-35.47,25.82
122,25.73,25.73,6.4,83.43,0.56,-35.84,25.89
123,36.4,36.4,6.4,12.66,0.63,-102.7,50.28
124,13.9,13.9,6.4,68.58,0.37,-37.43,26.19
125,15.44,15.44,6.4,73.55,0.42,-27.02,24.13
126,26.32,26.32,6.4,48.85,0.51,-36.03,25.93
127,30.52,30.52,6.4,81.17,0.41,-35.58,25.84
128,13.65,13.65,6.4,51.71,0.55,-35.6,25.85
129,25.73,25.73,6.4,33.28,0.33,-35.8,25.89
130,18.59,18.59,6.4,74.69,0.51,-28.11,24.36
131,13.14,13.14,6.4,51.48,0.64,-35.83,25.89
132,26.93,26.93,6.4,65.02,0.39,-34.7,25.68
133,25.21,25.21,6.4,32.74,0.57,-36.08,25.94
134,6.68,6.68,6.4,97.35,0.8,-35.83,25.89
135,44.49,44.49,10.2,83.14,0.22,0,7.2
136,42.78,42.78,10.2,71.58,0.54,-15.03,16.19
137,34.45,34.45,10.2,28.74,0.49,-137.57,48.8
138,20.09,19.56,10.2,3.31,0.5,-292.51,80.8
139,41.02,41.02,10.2,23.99,0.36,-74.38,36.81
140,6.64,6.64,10.2,63.5,0.45,-35.78,25.88
141,15.3,15.3,10.2,58.09,0.36,-34.85,25.71
142,18.6,18.6,10.2,79.24,0.49,-35.89,25.9
143,43.44,43.44,-0.01,72.6,0.34,-7.99,13.85
144,14.31,14.31,-0.01,36.03,0.48,-36.23,25.97
145,9.36,9.36,-0.01,44.6,0.32,-36.24,25.97
146,12.69,12.33,-0.01,52.52,0.63,-34.8,25.69
147,37.8,37.8,-0.01,4.56,0.55,-97.66,39.72
148,34.51,34.51,-0.01,52.6,0.23,-96.37,39.57
149,26.17,26.17,-0.01,43.36,0.63,-34.55,25.65
150,40.22,40.22,-0.01,65.16,0.65,-29.69,24.69
151,13.74,13.74,-0.01,11.64,0.65,-34.54,25.65
152,43.08,43.08,-0.01,15.31,0.08,-50.56,33.42
153,30.77,30.77,-0.01,44.12,0.35,-100.09,50.01
154,31.07,31.07,-0.01,71.56,0.53,-28.48,24.44
155,40.07,40.07,-0.01,42.64,0.63,-42.09,32.08
156,27.9,27.9,-0.01,66.77,0.44,-35.51,25.83
157,28.38,28.38,-0.01,21.88,0.41,-174.19,62.05
158,40.6,40.6,-0.01,76.07,0.42,-13.92,21.07
159,32.31,32.31,-0.01,78.68,0.45,-36.03,25.93
160,44.37,44.37,3.08,89.76,0.53,0,8.98
161,30.07,30.07,3.08,24.36,0.52,-191.93,58.53
162,21.18,21.18,3.08,57.9,0.69,-35.56,25.84
163,9.87,9.57,3.08,37.98,0.17,-128.63,52.88
164,42.27,42.27,3.08,59.02,0.34,-15.81,21.56
165,20.57,20.57,3.08,3.46,0.78,-297.73,81.13
166,10.05,10.05,3.08,91.47,0.36,-36.14,25.95
167,6.2,6.2,3.08,72.48,0.62,-29.34,24.61
168,28.8,28.8,3.08,53.45,0.7,-35.67,25.86
169,41.5,41.5,3.08,51.6,0.45,-35.09,25.75
170,41.57,41.57,3.08,57.96,0.46,-23.08,23.28
171,43.57,43.57,-0.0,74.24,0.51,-6.57,13.29
172,38.58,38.58,-0.0,14.25,0.37,-106.65,45.59
173,28.59,28.59,-0.0,31.12,0.34,-185.51,57.99
174,28.93,28.93,-0.0,86.59,0.73,-36.25,25.97
175,6.25,6.25,-0.0,61.03,0.43,-34.76,25.69
176,11.0,11.0,-0.0,65.38,0.62,-36.07,25.94
177,44.42,44.42,-0.0,14.17,0.46,-41.36,31.96
178,43.02,43.02,-0.0,44.43,0.49,-32.13,25.17
179,14.58,14.58,-0.0,62.4,0.48,-34.66,25.67
180,15.03,15.03,-0.0,60.3,0.33,-35.58,25.84
181,42.98,42.21,-0.0,7.7,0.64,-22.16,23.07
182,37.2,37.2,-0.0,86.1,0.34,-36.04,25.93
183,9.64,9.64,-0.0,43.23,0.44,-36.2,25.96
184,18.79,18.79,-0.0,83.85,0.34,-35.48,25.83
185,41.03,41.03,-0.0,39.43,0.32,-40.51,31.82
186,28.09,27.44,-0.0,78.7,0.81,-36.08,25.94
187,32.93,32.93,-0.0,84.22,0.33,-35.99,25.92
188,31.9,31.9,-0.0,14.0,0.51,-200.87,59.26
189,14.93,14.93,-0.0,50.6,0.49,-35.95,25.92
190,21.92,21.92,-0.0,30.7,0.5,-35.54,25.84
191,44.9,44.9,-0.0,13.8,0.58,-36.41,31.13
192,30.11,30.11,-0.0,47.22,0.53,-35.86,25.9
193,10.66,10.66,-0.0,84.88,0.46,-36.31,25.98
194,13.14,13.14,-0.0,72.49,0.29,-25.14,23.73
195,39.02,39.02,-0.0,81.99,0.24,-36.11,25.94
196,42.89,42.12,-0.0,14.2,0.61,-58.8,34.65
197,37.16,37.16,-0.0,37.11,0.59,-64.79,40.63
198,13.27,13.27,-0.0,46.5,0.72,-34.93,25.72
199,32.37,32.37,-0.0,29.1,0.38,-127.78,52.8
200,30.01,30.01,-0.0,14.37,0.4,-166.56,61.41
201,5.84,5.84,-0.0,58.07,0.47,-35.72,25.87
202,40.22,40.22,-0.0,7.63,0.41,-101.17,44.99
203,29.6,29.6,-0.0,6.64,0.53,-220.7,65.72
204,14.74,14.74,-0.0,57.3,0.42,-35.57,25.84
205,31.68,31.68,-0.0,61.33,0.46,-35.28,25.79
206,44.62,44.62,10.52,84.35,0.42,0,7.1
207,16.38,16.38,10.52,89.99,0.37,-35.98,25.92
208,12.55,12.55,10.52,52.96,0.51,-36.09,25.94
209,13.98,13.98,10.52,9.0,0.52,-35.4,25.81
210,13.53,13.17,10.52,78.27,0.42,-36.19,25.96
211,8.24,8.24,10.52,43.54,0.59,-34.44,25.63
212,10.07,10.07,10.52,52.51,0.46,-36.11,25.95
213,6.93,6.93,10.52,60.76,0.64,-35.43,25.82
214,5.92,5.81,10.52,18.06,0.75,-35.86,25.9
215,19.65,19.65,10.52,49.77,0.37,-35.99,25.92
216,23.38,23.38,10.52,29.01,0.39,-36.11,25.95
217,25.2,25.2,10.52,48.78,0.61,-35.8,25.89
218,29.2,28.54,10.52,49.77,0.82,-35.85,25.9
219,7.43,7.43,10.52,24.96,0.17,-35.12,25.76
220,22.75,22.75,10.52,21.79,0.6,-222.08,70.89
221,28.37,28.37,10.52,45.0,0.62,-35.44,25.82
222,44.06,44.06,0.0,1.23,0.65,-0.22,10.14
223,43.0,43.0,0.0,70.52,0.37,-13.13,15.61
224,34.19,34.19,0.0,70.6,0.64,-29.47,24.64
225,41.18,41.18,0.0,6.42,0.71,-32.7,30.48
226,13.41,13.41,0.0,71.21,0.21,-25.86,23.88
227,24.35,24.35,0.0,45.27,0.8,-35.52,25.83
228,24.35,24.35,0.0,84.92,0.44,-35.64,25.86
229,44.5,44.5,0.0,7.95,0.35,-53.91,33.93
230,26.81,26.81,0.0,85.88,0.5,-35.36,25.8
231,29.57,29.57,0.0,30.9,0.5,-173.73,56.99
232,23.77,23.77,0.0,16.31,0.38,-215.95,70.44
233,11.9,11.9,0.0,43.62,0.49,-35.54,25.84
234,40.44,40.44,0.0,34.93,0.53,-56.21,34.27
235,38.53,38.53,0.0,92.07,0.48,-35.99,25.92
236,8.5,8.5,0.0,58.64,0.36,-35.57,25.84
237,37.31,37.31,0.0,41.73,0.47,-83.93,38.04
238,35.77,35.77,0.0,17.64,0.54,-149.01,49.91
239,21.39,21.39,0.0,31.66,0.53,-36.12,25.95
240,37.89,37.89,0.0,55.64,0.47,-44.31,32.44
241,43.7,43.7,0.0,63.09,0.57,-17.05,16.78
242,33.19,33.19,0.0,6.38,0.4,-198.71,59.09
243,17.79,17.79,0.0,84.42,0.62,-35.98,25.92
244,27.26,27.26,0.0,65.44,0.33,-34.71,25.68
245,20.07,20.07,0.0,79.29,0.45,-35.01,25.74
246,5.61,5.61,0.0,21.94,0.57,-35.61,25.85
247,37.89,37.89,0.0,21.6,0.48,-101.02,44.97
248,5.75,5.75,0.0,36.48,0.52,-35.92,25.91
249,22.11,22.11,0.0,70.62,0.35,-28.64,24.47
250,5.78,5.78,0.0,24.46,0.84,-36.11,25.95
251,12.43,12.43,0.0,1.62,0.64,-35.44,25.82
252,29.01,29.01,0.0,72.2,0.57,-28.66,24.47
253,18.24,18.24,0.0,88.83,0.68,-35.37,25.8
254,27.26,27.26,0.0,19.49,0.6,-214.28,65.23
255,22.04,21.48,0.0,57.83,0.45,-35.51,25.83
256,30.33,30.33,0.0,31.66,0.66,-159.51,55.74
257,8.04,8.04,0.0,82.71,0.27,-36.08,25.94
258,6.77,6.77,0.0,48.96,0.77,-35.74,25.87
259,7.08,6.93,0.0,80.73,0.6,-35.14,25.76
260,12.4,12.4,0.0,42.1,0.46,-35.97,25.92
261,39.83,39.83,0.0,29.53,0.67,-89.2,38.7
262,20.2,20.2,0.0,81.73,0.62,-35.99,25.92
263,7.96,7.96,0.0,17.94,0.38,-36.06,25.94
264,10.68,10.68,0.0,66.38,0.34,-35.75,25.88
265,11.34,11.34,0.0,47.4,0.46,-35.9,25.9
266,28.89,28.89,0.0,87.18,0.44,-35.81,25.89
267,11.89,11.89,0.0,16.92,0.38,-35.93,25.91
268,26.0,26.0,0.0,32.35,0.41,-35.82,25.89
269,17.91,17.91,0.0,17.03,0.45,-35.27,25.78
270,10.3,10.3,0.0,46.71,0.71,-35.87,25.9
271,16.58,16.58,0.0,37.11,0.43,-35.52,25.83
272,17.42,17.42,0.0,54.05,0.6,-35.98,25.92
273,8.75,8.75,0.0,85.96,0.54,-35.04,25.74
274,21.15,21.15,0.0,60.14,0.59,-36.02,25.93
275,38.93,38.93,0.0,78.27,0.4,-36.13,25.95
276,44.7,44.7,-0.01,69.11,0.78,-6.27,13.17
277,32.3,31.61,-0.01,46.49,0.5,-109.81,45.94
278,11.05,11.05,-0.01,96.84,0.26,-36.09,25.94
279,37.75,37.75,-0.01,87.08,0.42,-34.68,25.67
280,14.47,14.47,-0.01,85.38,0.65,-35.85,25.9
281,34.17,34.17,-0.01,56.9,0.35,-34.86,25.71
282,29.04,29.04,-0.01,5.17,0.5,-243.8,67.44
283,15.77,15.77,-0.01,75.25,0.43,-27.13,24.16
284,27.35,27.35,-0.01,54.19,0.42,-35.91,25.91
285,7.01,7.01,-0.01,35.23,0.56,-36.23,25.97
286,24.68,24.68,-0.01,30.31,0.66,-35.83,25.89
287,20.01,20.01,-0.01,52.65,0.65,-35.79,25.88
288,20.18,20.18,-0.01,68.9,0.52,-37.08,26.13
289,15.7,15.7,-0.01,50.09,0.32,-35.41,25.81
290,11.14,11.14,-0.01,49.32,0.41,-35.95,25.92
291,44.49,44.49,-0.01,11.82,0.5,-46.06,32.72
292,11.62,11.62,-0.01,2.33,0.45,-35.3,25.79
293,22.33,22.33,-0.01,58.98,0.37,-35.97,25.92
294,18.73,18.73,-0.01,48.75,0.66,-34.79,25.69
295,32.06,32.06,-0.01,20.24,0.31,-166.79,56.39
296,19.9,19.9,-0.01,68.33,0.53,-36.51,26.02
297,25.61,25.61,-0.01,40.54,0.58,-35.91,25.91
298,40.82,40.82,-0.01,48.24,0.5,-50.96,28.56
299,8.28,8.28,-0.01,7.46,0.75,-36.22,25.97
300,8.47,8.47,-0.01,24.9,0.45,-36.18,25.96
301,30.45,30.45,-0.01,35.38,0.34,-131.97,53.2
302,27.08,27.08,-0.01,28.46,0.45,-168.69,61.59
303,31.25,31.25,-0.01,16.49,0.5,-195.54,58.83
304,37.4,37.4,-0.01,2.48,0.28,-69.9,41.29
305,14.48,14.09,-0.01,90.26,0.6,-35.9,25.91
306,29.52,29.52,-0.01,99.35,0.69,-35.94,25.91
307,37.02,37.02,-0.01,77.11,0.29,-36.26,25.97
308,23.04,23.04,-0.01,71.34,0.57,-28.82,24.51
309,9.13,9.13,-0.01,18.16,0.28,-35.88,25.9
310,30.5,30.5,-0.01,69.7,0.82,-32.44,25.24
311,20.0,19.48,-0.01,92.25,0.47,-34.82,25.7
312,23.42,23.42,-0.01,52.58,0.91,-36.06,25.94
313,44.72,44.72,7.29,77.82,0.42,0,8.83
314,34.19,34.19,7.29,38.53,0.45,-100.68,44.94
315,43.65,43.65,7.29,25.73,0.63,-34.24,30.76
316,23.6,23.6,7.29,23.94,0.37,-252.67,68.08
317,9.19,9.19,7.29,47.23,0.59,-36.1,25.94
318,17.02,17.02,7.29,32.17,0.57,-35.7,25.87
319,6.7,6.7,7.29,17.68,0.53,-36.1,25.94
320,40.68,39.93,7.29,69.2,0.62,-12.64,20.73
321,33.93,33.93,7.29,66.01,0.64,-35.54,25.84
322,6.52,6.52,7.29,49.18,0.75,-34.92,25.72
323,32.81,32.12,7.29,61.51,0.55,-35.58,25.85
324,40.07,40.07,7.29,86.13,0.62,-37.09,26.13
325,31.75,31.75,7.29,82.08,0.69,-35.69,25.87
326,36.69,36.69,7.29,50.61,0.65,-80.31,37.58
327,40.96,40.96,7.29,42.07,0.52,-30.45,30.08
328,40.04,40.04,7.29,48.71,0.74,-37.22,31.27
329,24.25,23.65,7.29,38.71,0.49,-35.1,25.75
330,38.92,38.92,7.29,32.38,0.56,-89.78,38.77
331,5.69,5.69,7.29,49.73,0.35,-36.01,25.93
332,18.98,18.98,7.29,57.78,0.68,-35.51,25.83
333,15.41,15.41,7.29,93.91,0.35,-36.06,25.94
334,44.57,44.57,7.29,10.02,0.57,-47.35,32.92
335,38.55,38.55,7.29,57.01,0.41,-31.18,30.21
336,35.61,34.89,7.29,89.31,0.03,-35.48,25.82
337,33.8,33.8,7.29,32.44,0.52,-142.22,49.25
338,26.49,26.49,7.29,97.73,0.66,-34.73,25.68
339,33.76,33.76,7.29,67.01,0.45,-35.53,25.83
340,33.75,33.75,7.29,5.04,0.23,-190.91,58.44
341,22.73,22.73,7.29,10.96,0.56,-273.23,74.46
342,24.43,24.43,7.29,74.41,0.4,-26.75,24.07
343,14.69,14.69,7.29,24.69,0.4,-35.72,25.87
344,17.03,17.03,7.29,10.55,0.57,-35.66,25.86
345,39.58,39.58,7.29,52.21,0.37,-31.34,30.24
346,23.43,23.43,7.29,77.04,0.5,-36.11,25.95
347,30.54,30.54,7.29,11.68,0.48,-178.23,62.38
348,25.85,25.85,7.29,62.78,0.6,-34.66,25.67
349,19.02,19.02,7.29,3.99,0.35,-302.24,81.42
350,37.51,37.51,7.29,81.63,0.66,-35.76,25.88
351,39.11,39.11,7.29,97.65,0.4,-35.72,25.87
352,10.4,10.4,7.29,50.58,0.59,-36.04,25.93
353,36.18,36.18,7.29,31.03,0.39,-99.48,44.8
354,43.27,43.27,7.29,42.0,0.41,-35.51,25.83
355,16.57,16.57,7.29,40.09,0.56,-36.0,25.92
356,33.59,33.59,7.29,46.02,0.47,-87.06,43.38
357,37.09,37.09,7.29,17.59,0.5,-122.23,47.25
358,8.15,8.15,7.29,4.79,0.73,-35.75,25.88
359,27.88,27.88,7.29,36.48,0.3,-173.87,57.0
360,24.41,24.41,7.29,10.83,0.54,-237.11,71.97
361,16.27,15.84,7.29,51.22,0.33,-35.45,25.82
362,40.0,40.0,7.29,20.45,0.34,-91.71,39.01
363,43.56,43.56,7.29,9.21,0.59,-70.84,36.33
364,32.05,32.05,7.29,47.06,0.4,-114.46,46.43
365,6.35,6.35,7.29,91.51,0.43,-36.42,26.0
366,26.92,26.92,7.29,37.39,0.52,-36.04,25.93
367,13.29,13.29,7.29,3.1,0.5,-35.81,25.89
368,24.08,24.08,7.29,72.46,0.25,-24.31,23.55
369,26.34,26.34,7.29,53.48,0.45,-35.42,25.81
370,13.51,13.51,7.29,8.96,0.49,-35.79,25.89
371,19.05,19.05,7.29,96.55,0.68,-36.15,25.95
372,14.81,14.81,7.29,62.13,0.25,-36.02,25.93
373,16.66,16.66,7.29,16.52,0.39,-35.65,25.86
374,14.31,13.93,7.29,63.23,0.51,-36.01,25.93
375,31.88,31.88,7.29,45.65,0.6,-129.24,47.96
376,28.42,28.42,7.29,22.75,0.45,-172.06,61.87
377,33.12,33.12,7.29,25.83,0.46,-121.3,52.17
378,33.8,33.8,7.29,90.89,0.64,-36.09,25.94
379,20.36,19.83,7.29,86.5,0.57,-36.15,25.95
380,29.64,29.64,7.29,86.23,0.51,-35.05,25.74
381,22.21,22.21,7.29,65.8,0.45,-36.22,25.97
382,26.99,26.99,7.29,9.21,0.58,-264.9,68.95
383,10.51,10.51,7.29,46.69,0.47,-35.79,25.88
384,19.89,19.89,7.29,83.29,0.5,-35.31,25.79
385,40.25,40.25,7.29,90.05,0.47,-33.93,25.53
386,17.34,17.34,7.29,70.94,0.39,-27.14,24.16
387,25.8,25.8,7.29,4.53,0.61,-256.93,73.35
388,29.93,29.93,7.29,36.36,0.62,-151.79,55.05
389,26.57,26.57,7.29,37.99,0.24,-35.12,25.76
390,12.29,12.29,7.29,19.68,0.87,-35.82,25.89
391,36.29,36.29,7.29,5.02,0.42,-152.35,55.1
392,16.98,16.98,7.29,54.89,0.42,-35.99,25.92
393,44.26,44.26,7.29,17.23,0.7,-25.2,18.89
394,32.01,32.01,7.29,69.93,0.48,-31.87,25.12
395,29.26,29.26,7.29,65.59,0.67,-35.88,25.9
396,6.68,6.68,7.29,97.65,0.51,-36.26,25.97
397,23.53,23.53,7.29,56.18,0.33,-34.96,25.73
398,8.59,8.59,7.29,97.49,0.32,-36.07,25.94
399,13.25,13.25,7.29,51.21,0.61,-35.56,25.84
400,40.85,40.1,7.29,49.15,0.14,-33.1,25.37
401,18.15,18.15,7.29,78.58,0.38,-35.19,25.77
402,34.47,34.47,7.29,63.23,0.5,-35.61,25.85
403,43.62,43.62,-0.0,89.1,0.66,-7.52,13.67
404,26.75,26.75,-0.0,45.3,0.57,-35.57,25.84
405,31.52,30.84,-0.0,48.9,0.61,-35.72,25.87
406,35.27,35.27,-0.0,18.16,0.78,-118.82,51.92
407,9.26,9.26,-0.0,80.61,0.54,-35.9,25.9
408,29.02,29.02,-0.0,26.4,0.69,-151.76,60.15
409,43.74,43.74,-0.0,59.63,0.52,-24.79,18.79
410,34.91,34.91,-0.0,95.03,0.64,-35.81,25.89
411,37.54,36.8,-0.0,17.97,0.51,-101.31,45.01
412,24.96,24.96,-0.0,70.9,0.91,-32.08,25.17
413,34.6,34.6,-0.0,16.89,0.47,-135.06,53.5
414,30.04,30.04,-0.0,70.53,0.43,-29.09,24.56
415,16.96,16.96,-0.0,40.19,0.21,-109.89,51.02
416,40.55,40.55,-0.0,20.46,0.41,-93.74,39.25
417,5.81,5.81,-0.0,60.82,0.47,-34.47,25.63
418,31.06,31.06,-0.0,49.13,0.32,-34.98,25.73
419,15.8,15.8,-0.0,34.61,0.73,-35.86,25.9
420,44.47,44.47,-0.01,71.24,0.51,-4.62,12.47
421,39.05,38.3,-0.01,16.98,0.6,-72.71,41.64
422,7.36,7.36,-0.01,39.8,0.29,-36.26,25.97
423,20.42,20.42,-0.01,69.73,0.27,-32.77,25.3
424,5.48,5.48,-0.01,68.77,0.23,-37.54,26.21
425,9.43,9.43,-0.01,67.78,0.53,-35.0,25.73
426,33.43,33.43,-0.01,26.16,0.31,-108.88,50.92
427,24.94,24.94,-0.01,28.2,0.29,-160.14,60.87
428,25.47,25.47,-0.01,8.61,0.57,-226.17,71.18
429,23.18,23.18,-0.01,63.0,0.23,-36.01,25.93
430,23.08,23.08,-0.01,61.55,0.65,-35.54,25.84
431,19.6,19.6,-0.01,80.85,0.63,-35.53,25.84
432,8.35,8.35,-0.01,49.37,0.51,-35.12,25.76
433,22.8,22.8,-0.01,13.98,0.64,-259.45,73.52
434,10.08,10.08,-0.01,49.78,0.55,-36.06,25.94
435,29.21,29.21,-0.01,39.67,0.44,-143.62,54.3
436,35.58,35.58,-0.01,33.14,0.66,-106.48,45.58
437,6.84,6.84,-0.01,7.32,0.44,-35.98,25.92
438,32.8,32.11,-0.01,41.86,0.48,-114.41,46.43
439,25.28,25.28,-0.01,89.51,0.7,-35.39,25.81
440,22.76,22.76,-0.01,79.7,0.45,-36.17,25.96
441,30.08,30.08,-0.01,7.37,0.73,-216.88,65.43
442,13.33,12.95,-0.01,96.22,0.62,-35.99,25.92
443,22.54,22.54,-0.01,23.96,0.51,-35.84,25.89
